10718846	mus	Heyv rvrot hesakē monkv̨?
10718847	mus	Yv rvro wenakē monkv̨?
10720671	mus	Cencvpohyvkēs.
10720672	mus	Cencvpohyvkēt ǫs.
10720680	mus	Cik cvhocefkvt o̜s.
10720687	mus	Estonkon ayeckv?
10720688	mus	Estonkon welakackv?
10720689	mus	Estonkon fullackv?
10720699	mus	Nake cehocefkvt omv?
10720700	mus	Nake cehocefkvt tę?
10720706	mus	Estvmimvn vteckēt owv?
10720708	mus	Estvmin vteckēt owv?
10720709	mus	Estvmin vteckēt tę?
10720710	mus	Stvmin vteckēt tē?
10720711	mus	Stvn vteccv?
10720721	mus	Cehecarēs.
10720729	mus	Hompvkēts.
10720736	mus	Monks.
10720738	mus	Hvtvm makepvs.
10720739	mus	Hvtvm maket.
10720754	mus	Ecenokēciyēs.
10720755	mus	Ecenokēciyēt ǫs.
10720756	mus	Vnokeckvn cemociyēs.
10720758	mus	Mucv nettv hiyēt ǫs.
10720760	mus	Mucv nettv oskēt o̜s.
10720764	mus	Mucv nettv kvsvppēt o̜s.
10720767	mus	Cvlvwēt o̜s.
10720768	mus	Cvlvwēs.
10720774	mus	Elvwēs.
10720775	mus	Elvwēt os.
10720778	mus	Elvwēt o̜s.
10720781	mus	Estvmin ayecket owv?
10720782	mus	Estvn ayeckv?
10720783	mus	Stvn ayeccv?
10781853	mus	Tom-ket sareckeko tąyēs kǫwvrēs.
10781855	mus	Tom-ket sareckvrē temektvnēcekot ǫs.
10781857	mus	Tom svtofkeckvrē tektvnēcekos
10781858	mus	Tom svtohketskeko tąs kowvrēs.
10784050	mus	Mv hoktēt naken estomvnken kerrē tayēs.
10883883	mus	Cekicet cenlaksiyîs.
10990570	mus	Okat epoyetvn kont omēs kicvket ǫs.
10990573	mus	Mēcecke tayēn omat, naken Tom eyacan kerrepvs.
10990575	mus	Tom-ket senockv ofvn cvrvkvtēs.
10990577	mus	Hvtvm estvmimvn omv?
10990578	mus	Hvtv̨ stv̨?
10990579	mus	Hoktēt omis.
10990580	mus	Hoktēt owis.
10990581	mus	Hoktēt toyis.
10990586	mus	Yannē-ket enkvnv etvn liket ǫs.
10990587	mus	Yannē ēkvnv ētvn likēt os.
10990588	mus	"Cennahoriciyv?" "Monks ce, seko mahvn."
10990590	mus	Ehvpo ofvn vpokēt o̜s, mvt onko?
10990598	mus	Tom esrvhet wikekvtēs.
11800633	mus	Tayeko.
11804231	mus	Nak-estowen, okeckv?
11804233	mus	Estvmahēs cē!
11804234	mus	Herē mahēs cē!
11808864	mus	Likepvs.
11808930	mus	Mowvcoks.
11808947	mus	Vketēcvs ca!
11808948	mus	Celusats!
11808949	mus	Mowēt?
12186298	mus	Vcapuehcet cehehcis.
12186834	mus	Cennakcokv mocvsen afv̨ckuset hocefēciyîs.
12187514	mus	‘Stehompicvkeckat ǫs ca.
12187523	mus	Cenhuehkēyvrēs makakvnks.
12270998	mus	Coyetvn kêrreckv?
12270999	mus	Hoccicetvn kêrreckv?
12379250	mus	Naket epenkvlēcvcokvnks.
12379252	mus	Nake penkvlēcat tvlkēs.
12379322	mus	Iepomvnicvrēs kont owemvts.
12380901	mus	Cvcapakkēcekot, cvcvpakkēn owat cenhērekus cv.
12380903	mus	Boston-ken yefolkvhant owis.
12380907	mus	Vmposucen encvyacēt os cē!
12380913	mus	Damiano-ken hehcvhohket owemvts.
12380914	mus	Damiano-ke hvlvthohyvhohket owemvts.
12380916	mus	Damiano-ket ayen cvkhohkvhohket owemvts.
12381409	mus	Tom-ket cehopoyetvn vyēpet ǫs.
12381413	mus	Tom’ket "fettvn arēt ǫ" kont ǫs.
12397588	mus	Cvtvckan vntvkanēpet os.
12397590	mus	Hvtą homhopeko tayēs makaket os.
12397592	mus	Ziri-ket Algeria-ke min vnlikvhanet os.
12397595	mus	Momecvkis estonhkos.
13364822	mus	Arin Tom-ket cvheceko hayē owēt art on hēciyis.
13365358	mus	Pofeknokhǫnkust owis.
13365379	mus	Momof Tom-ket wonwoket fērt owîs.
13365383	mus	Naken estomen emonayiyîs.
13365393	mus	Ē oket okeckv?
13365395	mus	Orepvhaneckat vmonvyecken.
13367085	mus	Hetuticvs.
13380608	mus	Ohyekcicekon ste temponayit os kont onckv?
13563395	mus	Cvcket mekosvpkvn ohvkvsamēt os.
13563398	mus	Miles-ke vpelēt os.
13563400	mus	Cewvnwvn emehakvs.
13563404	mus	Cewvnwvn emehakvhaneckēt ont os.
13563405	mus	Cewvnwvn emehaket owvccvs.
