4725	PanShiBo	2015-10-05 19:09:55	2015-10-05 19:11:48	方向	creator
4727	Lichan05	2015-10-06 21:36:41	2015-10-06 21:36:41	Phrases utiles jap	creator
4730	zukerx	2015-10-10 01:11:54	2015-10-10 01:11:54	Frances	creator
4731	aldolit58	2015-10-10 15:50:19	2015-10-10 15:50:19	neniu	creator
4732	slyfin	2015-10-10 21:32:18	2016-02-03 20:33:38	Slyfin's Sentences (All)	creator
4733	slyfin	2015-10-10 21:37:47	2016-02-03 20:33:35	Slyfin's Adoptions (All)	creator
4734	slyfin	2015-10-10 22:48:49	2016-02-03 20:16:39	Slyfin's Translations (All)	creator
4735	slyfin	2015-10-10 23:07:59	2016-02-03 20:33:41	Story ストーリー (All)	creator
4737	korobo4ka	2015-10-11 09:58:37	2015-10-11 09:58:37	BG/Урок 4	creator
4739	slyfin	2015-10-13 04:30:16	2016-02-03 20:16:08	 #1 Download Slyfin's Sentences	creator
4740	slyfin	2015-10-13 04:36:11	2016-02-03 20:16:16	#2 Download Slyfin's Sentences	creator
4741	slyfin	2015-10-13 06:29:27	2016-02-03 20:33:45	Silly Sentences	creator
4743	Guybrush88	2015-10-13 21:30:49	2015-10-13 21:30:49	Erzya [myv]	creator
4748	Selena777	2015-10-14 16:59:42	2015-10-14 16:59:42	***1 Russian random OK list - part 1	creator
4750	fdelys	2015-10-15 00:33:37	2015-10-15 00:33:37	Japanese Sentences 2015	creator
4757	Selena777	2015-10-15 07:06:52	2015-10-15 07:06:52	***2 Russian random OK list - part 2	creator
4758	villard85	2015-10-15 13:52:31	2015-10-15 13:52:31	jp5_sentences	creator
4759	Heros	2015-10-15 19:45:58	2015-10-15 19:45:58	Frases útiles para el aprendizaje	creator
4760	Selena777	2015-10-15 20:22:59	2015-10-17 14:45:29	***3 Russian random OK list - part 3	creator
4761	aldolit58	2015-10-16 06:18:37	2015-10-16 06:18:37	imperativo	creator
4762	Selena777	2015-10-16 14:50:38	2015-10-16 14:50:38	***Просмотренные	creator
4763	agotaanna	2015-10-16 18:59:40	2015-10-16 18:59:40	Economics	creator
4764	agotaanna	2015-10-16 18:59:44	2015-10-16 18:59:44	Economics	creator
4765	Selena777	2015-10-16 19:22:29	2015-10-17 14:45:14	***4 Russian random OK list - part 4	creator
4766	aldolit58	2015-10-16 19:48:41	2015-10-16 19:48:41	gerundio	creator
4767	CK	2015-10-16 23:51:39	2025-02-13 04:40:49	audio - nld - by PaulP - CC BY-NC 4.0 - tatoeba.org/user/profile/PaulP  - 2015-10 - Belgium	creator
4769	Selena777	2015-10-17 14:46:03	2015-10-17 20:10:03	***5 Russian random OK list - part 5	creator
4774	Selena777	2015-10-17 20:10:38	2015-10-18 07:54:05	***6 Russian random OK list - part 6	creator
4775	Selena777	2015-10-18 07:11:00	2015-10-18 13:12:54	***7 Russian random OK list - part 7	creator
4778	Selena777	2015-10-18 13:13:40	2015-10-18 17:55:47	***8 Russian random OK list - part 8	creator
4780	Selena777	2015-10-18 17:56:20	2015-10-19 19:39:39	***9 Russian random OK list - part 9	creator
4781	Selena777	2015-10-18 18:38:22	2015-10-19 19:39:51	***10 Russian random OK list - part 10	creator
4790	agotaanna	2015-10-19 19:06:13	2015-10-19 19:06:13	College and university life	creator
4792	Selena777	2015-10-19 20:06:08	2015-10-21 06:31:17	***11 Russian random OK list - part 11	creator
4793	Dark_Energy	2015-10-20 21:54:29	2015-10-20 21:54:29	Onyomi1	creator
4794	Selena777	2015-10-21 06:30:14	2015-10-23 10:04:44	***12 Russian random OK list - part 12	creator
4795	Selena777	2015-10-21 06:30:15	2015-10-26 19:57:43	***13 Russian random OK list - part 13	creator
4816	adamtrousers	2015-10-23 12:18:40	2024-05-20 16:56:59	Greek	creator
4821	Emtyra	2015-10-24 10:43:27	2015-10-24 10:43:27	Japanisch	creator
4824	yura798261	2015-10-24 22:18:32	2015-10-24 22:23:49	а4	creator
4825	yura798261	2015-10-24 22:24:01	2015-10-27 12:59:45	а3	creator
4828	saluyot	2015-10-25 17:22:53	2015-10-25 17:22:53	Ilokano (ilo)	creator
4829	saluyot	2015-10-25 17:22:54	2015-10-25 17:22:54	Ilokano (ilo)	creator
4843	xugermany	2015-10-26 10:14:40	2018-12-14 12:57:10	german	creator
4844	Selena777	2015-10-26 19:58:34	2015-10-27 18:17:33	***14 Russian random OK list - part 14	creator
4862	Selena777	2015-10-27 18:18:10	2015-10-30 06:40:52	***15 Russian random OK list - part 15	creator
4863	harvzs	2015-10-28 06:22:20	2015-10-28 06:28:17	Waray (war)	anyone
4865	adamtrousers	2015-10-28 23:56:56	2024-11-17 06:16:15	stuff	creator
4866	villard85	2015-10-29 09:59:43	2015-10-29 09:59:43	sent_for_anki	creator
4867	TomL2	2015-10-30 00:41:39	2015-10-30 00:41:39	19996 Russian	creator
4868	Selena777	2015-10-30 06:41:29	2015-11-01 18:41:23	***16 Russian random OK list - part 16	creator
4869	aldolit58	2015-10-30 07:09:20	2015-10-30 07:09:20	zoologia	creator
4870	adamtrousers	2015-10-30 22:38:05	2021-08-26 21:32:40	Persian	creator
4872	tarsier	2015-10-31 02:11:56	2015-10-31 02:11:56	Löschliste	creator
4873	AlanF_US	2015-10-31 21:49:07	2016-05-29 12:56:29	Heb (20): worth learning: private	no_one
4874	sandale	2015-11-01 11:21:48	2015-11-01 11:21:53	Moroccan Arabic (ary)	anyone
4875	Redwars22	2015-11-01 18:04:11	2015-11-01 18:04:11	Rothongua(zhr)	creator
4876	Selena777	2015-11-01 18:41:49	2015-11-03 14:30:10	***17 Russian random OK list - part 17	creator
4877	bandeirante	2015-11-02 07:23:17	2015-11-02 07:23:49	Portuguese sentences not yet translated into Hungairan	creator
4878	adamtrousers	2015-11-02 11:57:58	2019-07-08 22:05:58	हिंदी 	creator
4879	danimadhi	2015-11-02 12:26:15	2015-11-03 13:40:35	sentetatoeba	creator
4880	ecooka	2015-11-02 19:49:09	2015-11-02 19:49:09	nekem	creator
4881	rabblerouzer	2015-11-02 22:21:40	2015-11-02 22:21:40	JLPT N2 Study Words Technology/Things 001	creator
4882	PaulP	2015-11-03 09:10:50	2025-05-22 16:23:18	PaulP-lernenda2	creator
4884	Selena777	2015-11-03 14:30:37	2015-11-04 19:16:01	***18 Russian random OK list - part 18	creator
4885	Selena777	2015-11-03 14:30:38	2015-11-06 19:39:55	***19 Russian random OK list - part 19	creator
4886	adamtrousers	2015-11-03 23:29:18	2025-10-02 10:37:34	Polski	creator
4887	adamtrousers	2015-11-04 23:42:20	2024-10-25 11:51:19	Italian	creator
4888	bandeirante	2015-11-05 11:43:36	2015-11-05 11:43:36	Hungarian sentences not translated into any language	creator
4889	tnnglue	2015-11-05 13:37:49	2015-11-05 13:37:49	Passive	creator
4892	Piteris	2015-11-06 19:32:13	2015-11-06 19:32:13	Kashubian (csb)	creator
4893	Selena777	2015-11-06 19:37:53	2015-11-08 20:03:33	***20 Russian random OK list - part 20	creator
4894	fifawe	2015-11-07 07:50:54	2015-11-07 07:50:54	Expressions	creator
4895	fifawe	2015-11-07 07:51:11	2015-11-07 07:51:11	Verbs	creator
4896	fifawe	2015-11-07 07:52:15	2015-11-07 07:52:15	Präpositionen	creator
4897	fifawe	2015-11-07 07:52:40	2015-11-07 07:52:40	Reflex verbes	creator
4898	Raizin	2015-11-07 15:31:32	2015-11-07 17:43:08	Raizin's "endangered" words list	anyone
4899	villard85	2015-11-07 19:06:17	2015-11-07 19:06:17	jp_verb_negative	creator
4902	CsAttila12	2015-11-07 20:55:54	2015-11-07 20:55:54	3000 english word	creator
4903	Selena777	2015-11-08 20:04:05	2015-11-09 15:34:57	***21 Russian random OK list - part 21	creator
4904	alexandresalim	2015-11-08 20:27:19	2015-11-08 20:27:19	warten	creator
4905	adamtrousers	2015-11-08 23:28:27	2020-09-24 17:10:28	Norsk	creator
4910	goonhilly	2015-11-09 13:39:39	2019-02-21 07:54:36	Goonhilly list	creator
4911	Selena777	2015-11-09 15:35:28	2015-11-11 20:34:23	***22 Russian random OK list - part 22	creator
4912	tarsier	2015-11-10 01:34:00	2015-11-10 01:34:00	Vokabeln	creator
4913	adamtrousers	2015-11-10 20:10:20	2025-11-16 19:49:47	Turkish	creator
4917	Selena777	2015-11-11 20:34:54	2015-11-13 16:30:44	***23 Russian random OK list - part 23	creator
4918	adamtrousers	2015-11-11 23:10:28	2022-05-09 21:54:55	Mandarin	creator
4920	trieuho	2015-11-12 06:44:08	2015-11-12 06:44:08	中文 - School & Education	creator
4922	adamtrousers	2015-11-12 18:41:58	2022-06-10 19:49:18	Czech	creator
4924	adamtrousers	2015-11-12 23:17:42	2025-08-30 16:55:04	Portuguese	creator
4925	Selena777	2015-11-13 16:31:12	2015-11-13 18:32:39	***24 Russian random OK list - part 24	creator
4926	Selena777	2015-11-13 18:20:41	2015-11-14 07:21:41	***25 ussian random OK list - part 25	creator
4928	qwebnm606	2015-11-14 00:47:21	2015-11-14 00:47:21	501 french verbs	creator
4929	Selena777	2015-11-14 07:22:08	2015-11-15 05:58:39	***26 Russian randon OK list - part 26	creator
4930	adamtrousers	2015-11-14 16:16:33	2025-08-28 16:00:11	German	creator
4931	adamtrousers	2015-11-14 19:06:41	2015-11-14 19:06:41	Max	creator
4932	adamtrousers	2015-11-14 21:13:19	2025-05-28 14:27:52	Russian	creator
4933	yura798261	2015-11-14 22:09:23	2015-11-14 22:09:23	а	creator
4935	adamtrousers	2015-11-15 03:24:40	2025-10-27 21:02:12	French	creator
4936	Selena777	2015-11-15 05:59:14	2015-11-15 13:56:48	***27 Russian random OK list - part 27	creator
4937	Selena777	2015-11-15 13:57:19	2015-11-15 17:30:53	***28 Russian random OK list - part 28	creator
4938	Selena777	2015-11-15 17:31:22	2015-11-15 18:36:47	***29 Russian random OK list - part 29	creator
4939	Selena777	2015-11-15 17:31:22	2015-11-16 15:39:25	***30 Russian random OK list - part 30	creator
4940	diane	2015-11-16 00:11:53	2015-11-16 00:11:53	Phrases easy	creator
4941	Selena777	2015-11-16 15:39:46	2015-11-17 07:24:33	***31 Russian random OK list - part 31	creator
4942	Selena777	2015-11-16 15:39:47	2015-11-17 18:45:04	***32 Russian random OK list - part 32	creator
4943	wasabi	2015-11-16 18:59:27	2015-11-16 18:59:27	kids_201511	creator
4944	adamtrousers	2015-11-16 23:20:20	2020-03-19 15:11:25	Japanese	creator
4945	aldolit58	2015-11-17 07:03:50	2015-11-17 07:03:50	iu	creator
4946	Selena777	2015-11-17 18:45:43	2015-11-18 17:14:25	***33 Russian random OK list - part 33	creator
4947	Seema	2015-11-17 21:31:06	2015-11-17 21:31:06	German	creator
4948	cueyayotl	2015-11-18 05:10:06	2016-11-12 05:42:11	Korean - Cueyāyōtl	creator
4949	Selena777	2015-11-18 17:14:47	2015-11-18 17:43:20	***34 Russian random OK list - part 34	creator
4950	Selena777	2015-11-18 17:43:43	2015-11-20 14:50:40	***35 Russian random OK list - part 35	creator
4952	abasiyanik	2015-11-19 08:31:56	2019-03-22 08:10:22	German Samples	creator
4953	dezill	2015-11-19 09:31:51	2015-11-19 09:31:51	Czech	creator
4954	unionprof	2015-11-19 20:50:20	2015-11-19 20:50:20	Spanish 1	creator
4955	villard85	2015-11-19 21:00:31	2015-11-19 21:00:31	jp_verb_past	creator
4956	CK	2015-11-20 05:34:22	2016-04-20 11:57:50	audio - fra - by diane - no license for offsite use - no attribution URL	creator
4957	Selena777	2015-11-20 14:50:27	2015-11-20 19:55:29	***36 Russian random OK list - part 36	creator
4958	Selena777	2015-11-20 14:50:28	2015-11-21 15:53:14	***37 Russian random OK list - part 37	creator
4959	shannonams	2015-11-20 15:42:52	2015-11-20 15:42:52	kyrgyz	creator
4960	dlxp92s	2015-11-20 19:00:04	2015-11-20 19:00:04	lista tes	creator
4961	mrfree96	2015-11-21 14:10:48	2015-11-21 14:12:48	Mylis	creator
4962	Selena777	2015-11-21 15:52:58	2015-11-23 10:12:25	***38 Russian random OK list - part 38	creator
4963	dravm	2015-11-21 20:12:41	2015-11-21 20:12:41	testlist	creator
4964	korobo4ka	2015-11-22 20:20:57	2015-11-22 21:52:31	BG/Урок 5/Външност.01	creator
4965	korobo4ka	2015-11-22 21:53:26	2015-11-22 21:53:26	BG/Урок 5/Тяло.01	creator
4966	Selena777	2015-11-23 10:12:09	2015-11-26 15:28:32	***39 Russian random OK list - part 39	creator
4968	aldolit58	2015-11-23 18:39:02	2015-11-23 18:39:02	pli multe	creator
4970	diane	2015-11-24 20:52:38	2015-11-24 20:52:38	Medium	creator
4971	adamtrousers	2015-11-25 00:02:14	2023-10-24 23:08:26	Romanian	creator
4972	CK	2015-11-26 03:25:27	2019-10-10 03:41:05	Tatoeba Guidelines in English	creator
4973	CK	2015-11-26 03:37:53	2015-11-26 03:37:53	Other Useful English Sentences for the Tatoeba Project	creator
4974	Selena777	2015-11-26 15:29:02	2015-11-30 06:32:15	***40 Russian random OK list - part 40	creator
4975	Vanilla	2015-11-27 09:06:26	2022-03-18 14:57:53	fruits and vegetables	creator
4977	Selena777	2015-11-30 06:32:04	2015-12-02 14:37:47	***41 Russian random OK list - part 41	creator
4978	aldolit58	2015-11-30 18:24:24	2015-11-30 18:24:24	ĉio	creator
4979	Amberegan	2015-11-30 20:19:28	2015-11-30 20:19:28	Amber	creator
4980	minami	2015-12-01 13:10:22	2015-12-01 13:10:22	Japanese	creator
4981	Selena777	2015-12-02 14:38:11	2015-12-03 07:55:33	***42 Russian random OK list - part 42	creator
4983	LiQian	2015-12-02 18:35:50	2015-12-02 18:35:50	Hungarian	creator
4984	Selena777	2015-12-03 07:55:16	2015-12-05 11:18:25	***43 Russian random OK list - part 43	creator
4986	Selena777	2015-12-05 11:18:49	2015-12-08 08:07:54	***44 Russian random OK list - part 44	creator
4987	gina	2015-12-05 12:56:30	2016-09-25 13:48:42	Proverbi, modi di dire e frasi fatte.	creator
4988	Vanilla	2015-12-05 15:37:20	2022-03-18 15:06:09	baked goods	creator
4989	Vanilla	2015-12-05 15:39:27	2022-03-19 19:30:46	veganism, vegetarianism, and other special diets	creator
4990	MarekMazurkiewicz	2015-12-05 15:40:47	2015-12-05 15:52:02	Mi parolas >lingve<	anyone
4991	carl9384	2015-12-05 19:21:17	2015-12-05 19:29:43	French 1	creator
4992	Selena777	2015-12-08 08:09:23	2015-12-10 16:24:51	***45 Russian random OK list - part 45	creator
4993	aurelie913	2015-12-08 16:04:11	2015-12-08 16:04:11	aurélie	creator
4994	bsribeiro2	2015-12-08 17:58:58	2016-04-22 16:20:38	My Vocabulary	creator
4995	soredewa	2015-12-09 03:40:14	2015-12-09 03:40:14	Japanese	creator
4996	soredewa	2015-12-09 03:44:02	2015-12-09 03:44:02	Cantonese	creator
4997	soredewa	2015-12-09 03:44:12	2015-12-09 03:44:12	Mandarin	creator
4998	soredewa	2015-12-09 03:44:23	2015-12-09 03:44:23	Hebrew	creator
4999	soredewa	2015-12-09 03:44:30	2015-12-09 03:44:30	German	creator
5000	soredewa	2015-12-09 03:44:39	2015-12-09 03:44:39	Russian	creator
5001	soredewa	2015-12-09 03:44:51	2015-12-09 03:44:51	Klingon	creator
5002	korobo4ka	2015-12-09 20:49:15	2015-12-09 20:49:15	BG/Урок 6/Глаголи за движение.01	creator
5003	Mondrag	2015-12-10 08:06:10	2015-12-10 08:06:10	Ukrainska	creator
5004	TomL2	2015-12-10 08:37:58	2015-12-10 08:37:58	19995 Russian	creator
5005	Selena777	2015-12-10 16:25:15	2015-12-12 09:16:43	***46 Russian random OK list - part 46	creator
5006	gina	2015-12-10 22:58:31	2022-01-28 07:48:01	"とんでもない"	anyone
5007	CK	2015-12-11 01:22:05	2023-04-11 23:05:32	! CK - Possibly Re-record #5007	creator
5008	Selena777	2015-12-12 09:17:00	2015-12-26 19:11:49	***47 Russian random OK list - part 47	creator
5010	villard85	2015-12-12 20:56:15	2015-12-12 20:56:15	explanations	creator
5011	villard85	2015-12-12 20:56:38	2015-12-12 20:56:38	transitive-intransitive	creator
5012	gina	2015-12-13 08:59:17	2015-12-13 08:59:17	に限って	creator
5015	stifler86	2015-12-14 03:38:03	2023-02-27 06:23:37	new words	creator
5016	gina	2015-12-14 17:07:14	2015-12-14 17:37:12	次第に - Gradualmente	creator
5017	gina	2015-12-14 17:08:01	2015-12-14 17:36:04	次第 - Appena	creator
5018	gina	2015-12-14 17:08:16	2015-12-26 19:50:53	次第で - に応じて- Dipende	creator
5019	rabblerouzer	2015-12-15 00:25:05	2015-12-15 00:25:05	JLPT N2 Study Words Technology/Things 002	creator
5020	stifler86	2015-12-15 07:24:07	2015-12-15 07:24:07	esp-eng phrase	creator
5021	gina	2015-12-15 21:40:54	2015-12-15 21:40:54	どころか	creator
5022	gina	2015-12-16 20:34:24	2015-12-16 20:34:24	のみならず	creator
5024	mailohilohi	2015-12-17 13:02:10	2015-12-17 13:02:10	de	creator
5025	gillux	2015-12-17 13:45:39	2020-08-04 01:00:26	録音希望	creator
5026	sharptoothed	2015-12-17 20:43:35	2015-12-17 20:43:35	日本語　お気に入り	creator
5027	matthemattical	2015-12-18 21:37:12	2015-12-18 21:37:12	japanese.plus sentences	creator
5028	AlanF_US	2015-12-19 01:29:14	2016-05-29 12:56:54	Heb (21): worth learning: private	no_one
5029	sharptoothed	2015-12-19 09:24:04	2015-12-19 09:24:04	日本語　お気に入り　―　無主	creator
5030	mathyane	2015-12-19 14:37:33	2015-12-19 14:37:33	my vocabulary	creator
5033	Isabela11	2015-12-20 01:06:11	2015-12-30 22:18:38	Słownictwo ogólne-angielski	anyone
5034	unnameble	2015-12-20 08:34:41	2015-12-20 08:34:41	Globalization	creator
5035	unnameble	2015-12-20 08:37:09	2015-12-20 08:37:09	Women	creator
5036	unnameble	2015-12-20 08:37:26	2015-12-20 08:37:26	Fame	creator
5037	unnameble	2015-12-20 08:37:54	2015-12-20 08:37:54	Immigration	creator
5038	unnameble	2015-12-20 08:38:25	2015-12-20 08:38:25	Rich and poor	creator
5039	unnameble	2015-12-20 08:41:20	2015-12-20 08:41:20	Eating disorders	creator
5040	gina	2015-12-20 19:08:20	2015-12-20 19:08:20	今さら	creator
5041	gina	2015-12-20 19:51:11	2015-12-20 19:55:37	とともに・にともない	creator
5043	Raizin	2015-12-21 03:01:09	2015-12-21 03:01:09	日本語　お気に入り	creator
5044	Raizin	2015-12-21 03:33:17	2015-12-21 03:33:43	日本語　こういうのどうかな	creator
5045	josiah	2015-12-23 16:13:58	2015-12-23 16:13:58	Russian List	creator
5046	Vraja108	2015-12-25 17:14:08	2015-12-25 17:14:08	My Sentences	creator
5047	villard85	2015-12-26 18:58:12	2015-12-26 18:58:12	polite_suffix	creator
5048	Selena777	2015-12-26 19:12:13	2015-12-26 19:12:19	****48 Russian random OK list - part 48	creator
5049	kmt	2015-12-27 19:28:12	2015-12-27 19:28:12	悩みの種	creator
5050	gina	2015-12-27 19:47:50	2015-12-27 19:47:50	カタカナ	creator
5051	CK	2015-12-30 09:47:24	2025-09-29 09:56:52	Don't record by CK - Postpone recording these. - Record most of the others first. #5051	creator
5053	rabblerouzer	2015-12-31 15:15:59	2015-12-31 15:15:59	単語００１	creator
5054	tommy_san	2016-01-01 13:23:40	2016-01-01 13:25:19	!!- #0 to be recorded	creator
5055	Isabela11	2016-01-01 14:31:52	2016-01-01 14:31:52	Clothes	creator
5056	Isabela11	2016-01-01 15:24:56	2016-01-01 15:24:56	Parts of the body	creator
5057	mjspice	2016-01-01 16:56:03	2016-01-01 16:56:03	Balochi	creator
5058	AlanF_US	2016-01-01 17:45:48	2016-07-07 12:20:13	Eng (7): translation to Hebrew requested	no_one
5059	Isabela11	2016-01-02 16:44:36	2016-01-02 16:44:36	Family	creator
5060	fcroq	2016-01-02 17:34:33	2016-01-02 17:34:33	allemand	creator
5062	ALIANUL	2016-01-02 23:10:35	2016-01-02 23:12:19	beginning	creator
5063	ALIANUL	2016-01-02 23:14:45	2016-01-02 23:14:55	Family	creator
5064	ALIANUL	2016-01-02 23:19:40	2016-01-02 23:19:40	Clothes	creator
5065	Isabela11	2016-01-03 12:24:07	2016-01-03 12:24:07	Home	creator
5066	ozzie	2016-01-03 12:48:07	2016-01-03 12:48:07	2016 Jan	creator
5067	rabblerouzer	2016-01-04 16:42:10	2016-01-04 16:42:10	単語００２	creator
5068	exd	2016-01-04 21:10:30	2016-01-04 21:10:30	1st	creator
5099	Kalume	2016-01-05 10:50:25	2016-01-05 10:57:46	Kalume	anyone
5102	rabblerouzer	2016-01-06 14:55:26	2016-01-06 14:55:26	単語００３	creator
5105	CK	2016-01-07 12:07:51	2024-10-26 11:07:14	audio - hun - by mraz - CC BY-NC 4.0 - tatoeba.org/user/profile/mraz	creator
5107	rabblerouzer	2016-01-07 15:13:41	2016-01-07 15:13:41	単語００４	creator
5110	CK	2016-01-08 15:37:11	2016-01-22 00:36:59	audio - spa - gusrudess - no license for offsite use	creator
5111	rodmiga	2016-01-09 15:12:10	2016-01-09 15:12:10	basic_deutsch	creator
5112	villard85	2016-01-09 23:03:19	2016-01-09 23:03:19	jlpt5voc	creator
5113	rabblerouzer	2016-01-11 16:18:25	2016-01-11 16:18:25	単語００５	creator
5114	osprell	2016-01-11 19:30:23	2017-12-04 19:19:02	BRSR-1-1	creator
5115	Torres40	2016-01-11 22:43:56	2016-01-11 22:44:03	Tuvaluan	anyone
5117	mkacfr	2016-01-12 16:07:11	2016-01-12 16:07:11	sensation	creator
5118	mkacfr	2016-01-12 16:23:28	2016-01-12 16:24:47	ENGNOC_thrill	creator
5119	rabblerouzer	2016-01-12 21:50:06	2016-01-12 21:50:06	単語００６	creator
5121	tkllcm	2016-01-13 21:39:26	2016-01-13 21:39:26	remberthose	creator
5122	TRANG	2016-01-13 21:56:42	2022-05-01 18:46:46	Test list	creator
5131	elenacristina260	2016-01-14 11:15:43	2016-02-25 11:44:47	-dan	creator
5134	Orava	2016-01-15 19:43:12	2019-11-08 16:09:31	usf hung	creator
5135	25rdKf	2016-01-16 13:11:56	2016-01-16 13:11:56	a	creator
5136	elenacristina260	2016-01-18 11:01:44	2016-02-09 06:15:11	-daki	creator
5137	elenacristina260	2016-01-18 11:20:41	2018-03-22 15:15:43	bile	creator
5138	elenacristina260	2016-01-18 11:32:25	2016-02-09 06:15:35	dugunu	creator
5139	elenacristina260	2016-01-18 17:25:10	2016-09-22 08:23:24	maktan	creator
5141	elenacristina260	2016-01-18 17:28:57	2016-03-01 08:08:47	makla	creator
5142	elenacristina260	2016-01-18 17:42:43	2016-03-01 08:12:07	maktansa	creator
5145	azixx	2016-01-18 18:33:52	2016-01-18 18:33:52	deutsch	creator
5146	elenacristina260	2016-01-19 08:51:51	2016-02-09 09:33:41	dolayı	creator
5147	elenacristina260	2016-01-19 09:22:08	2016-02-24 09:41:48	ne kadar	creator
5148	elenacristina260	2016-01-19 11:34:52	2016-02-24 08:59:31	pos pron	creator
5150	elenacristina260	2016-01-20 08:05:27	2016-02-24 08:30:17	verici	creator
5151	margo1kurilenko	2016-01-20 08:15:04	2016-01-20 08:15:04	Удовольствие	creator
5152	margo1kurilenko	2016-01-20 08:17:16	2016-01-20 15:03:52	verheerend	creator
5153	margo1kurilenko	2016-01-20 08:29:22	2016-01-20 08:29:22	bedauern-сожалеть	creator
5154	margo1kurilenko	2016-01-20 08:53:30	2016-01-20 08:53:30	feststellen	creator
5155	elenacristina260	2016-01-20 09:35:34	2016-02-23 11:14:50	ihtiyacim	creator
5156	margo1kurilenko	2016-01-20 14:32:28	2016-01-20 14:32:28	ablehnen	creator
5157	margo1kurilenko	2016-01-20 16:05:45	2016-01-20 16:05:45	 die Arbeitslosigkeit,arbeitslos	creator
5158	rabblerouzer	2016-01-20 16:08:19	2016-01-20 16:08:19	単語００７	creator
5159	margo1kurilenko	2016-01-20 18:31:50	2016-01-20 18:31:50	gehören zu	creator
5160	elenacristina260	2016-01-21 07:03:44	2016-02-23 09:51:39	lazım	creator
5161	margo1kurilenko	2016-01-21 07:34:08	2016-01-21 07:34:08	wirtschaft	creator
5162	elenacristina260	2016-01-21 07:50:49	2016-02-23 08:27:19	gerek	creator
5163	elenacristina260	2016-01-21 07:50:57	2016-02-23 06:37:00	zorunda	creator
5164	margo1kurilenko	2016-01-21 08:07:44	2016-01-21 08:07:44	außerhalb	creator
5165	margo1kurilenko	2016-01-21 08:51:42	2016-01-21 08:53:31	die Aussicht	creator
5166	margo1kurilenko	2016-01-21 09:26:10	2016-01-21 09:26:10	 die anmut	creator
5167	elenacristina260	2016-01-21 09:35:25	2016-02-09 06:41:43	bu	creator
5168	rabblerouzer	2016-01-21 16:13:19	2016-01-21 16:13:19	単語００８	creator
5171	margo1kurilenko	2016-01-22 10:13:59	2016-01-22 10:13:59	düster	creator
5172	rabblerouzer	2016-01-22 15:19:32	2016-01-22 15:19:32	単語００９	creator
5173	rabblerouzer	2016-01-23 20:36:34	2016-01-23 20:36:34	単語０１０	creator
5174	CK	2016-01-24 00:28:26	2024-02-24 22:40:32	audio - fra - by Phoenix - CC BY-NC 4.0 - tatoeba.org/user/profile/Phoenix	creator
5175	tommy_san	2016-01-25 02:10:27	2016-02-02 10:41:56	to be re-recorded	creator
5176	tommy_san	2016-01-25 02:32:02	2016-01-25 02:32:14	!!-female speaker	creator
5178	ankidesk	2016-01-25 08:09:22	2016-01-25 08:09:22	2	creator
5180	margo1kurilenko	2016-01-25 20:22:30	2016-01-25 20:22:30	schwiegen	creator
5181	elenacristina260	2016-01-26 09:22:37	2016-02-22 09:12:54	ikisini	creator
5182	Orava	2016-01-27 09:46:32	2018-08-30 08:30:24	intr rus	creator
5183	rabblerouzer	2016-01-27 16:05:59	2016-01-27 16:05:59	単語０１１	creator
5184	rabblerouzer	2016-01-28 16:53:11	2016-01-28 16:55:54	単語０１２	creator
5195	Orava	2016-01-28 18:52:21	2018-09-21 20:51:00	intr jp	creator
5196	adamtrousers	2016-01-29 01:12:20	2016-10-23 22:55:04	Welsh	creator
5197	rabblerouzer	2016-01-29 16:35:12	2016-01-29 16:35:12	単語０１３	creator
5198	Raizin	2016-01-29 20:07:25	2016-01-29 20:07:25	My originals	creator
5199	Raizin	2016-01-29 20:11:57	2021-10-12 20:34:57	\	 Sentences put up for adoption by Raizin - Japanese	creator
5200	AlanF_US	2016-01-31 15:39:15	2016-05-29 12:57:18	Heb (22): worth learning: private	no_one
5201	winni56	2016-02-01 07:16:57	2016-07-12 05:43:46	2016Feb	creator
5202	elenacristina260	2016-02-01 07:45:33	2016-02-09 09:33:17	Tüm bu + noun	creator
5203	KEVIN1	2016-02-01 08:23:36	2016-11-07 10:40:11	test	creator
5205	elenacristina260	2016-02-01 10:13:34	2016-02-22 07:59:03	karşı	creator
5206	Petya1982	2016-02-01 11:55:17	2016-02-07 08:33:16	Német01	creator
5207	rabblerouzer	2016-02-01 17:05:14	2016-02-01 17:05:14	単語０１４	creator
5208	elenacristina260	2016-02-02 08:56:43	2016-02-18 10:52:35	elinden gelmek	creator
5209	elenacristina260	2016-02-02 08:58:35	2016-02-18 10:31:48	bir an bile	creator
5211	rabblerouzer	2016-02-02 16:42:11	2016-02-02 16:42:11	単語０１５	creator
5212	elenacristina260	2016-02-03 09:30:15	2016-09-26 15:49:44	acagini	creator
5213	elenacristina260	2016-02-03 09:39:45	2016-09-22 16:30:31	-diğimde	creator
5214	elenacristina260	2016-02-03 09:41:39	2016-09-26 15:46:50	-diğini	creator
5215	elenacristina260	2016-02-03 10:14:12	2016-02-17 10:32:21	zaman	creator
5216	elenacristina260	2016-02-03 10:22:16	2016-02-17 10:30:56	etkinlik	creator
5217	elenacristina260	2016-02-03 11:34:47	2016-02-17 09:09:21	memnuniyet	creator
5218	elenacristina260	2016-02-03 12:03:04	2016-02-17 08:56:44	şiddet	creator
